2000 10 512 20 0
39	18	81	28	67	85	8	77	98	96
5	35	9	60	51	56	67	63	59	58
93	48	86	80	48	20	61	99	84	18
84	1	17	88	43	14	28	13	38	23
21	17	77	60	90	91	59	38	14	12
66	72	97	67	97	73	74	68	73	6
16	29	70	74	14	61	10	6	45	40
8	84	40	24	46	12	67	53	31	45
12	71	34	25	23	54	13	85	80	29
95	47	44	82	53	56	82	35	93	42
84	96	60	81	18	99	16	2	30	15
70	84	29	11	86	6	94	54	29	77
52	78	49	63	26	61	70	90	80	43
79	4	1	73	55	86	53	69	55	77
88	85	77	84	30	71	29	66	5	89
1	3	36	82	30	9	1	36	43	100
42	3	79	80	89	41	99	27	8	24
5	73	24	13	15	86	75	80	10	9
91	81	76	45	24	89	50	48	79	59
77	61	26	78	98	78	78	79	74	4
30	17	36	67	90	21	96	67	29	53
98	83	27	60	87	25	55	61	69	66
52	11	47	77	92	73	100	19	15	8
8	34	60	81	62	88	91	16	3	96
10	6	35	24	37	67	78	16	11	17
37	49	60	10	16	53	69	43	95	56
38	9	59	44	27	74	96	12	17	39
46	55	50	89	62	96	87	40	70	38
4	25	53	12	91	42	84	79	78	68
82	29	71	47	84	96	31	67	69	25
34	36	83	76	12	41	18	91	100	25
27	49	86	82	66	97	61	33	72	75
62	10	34	43	13	75	17	95	97	20
30	35	40	24	69	47	16	82	3	26
58	61	29	44	62	34	61	82	2	39
45	71	55	3	53	9	90	85	56	65
40	76	65	19	76	98	77	5	23	83
4	32	28	19	60	78	62	14	69	35
78	71	85	37	85	30	60	29	54	22
51	81	94	82	57	79	10	73	94	55
82	85	50	72	35	57	58	35	26	58
77	28	53	95	18	51	31	45	78	4
46	35	81	63	95	90	66	39	46	84
25	29	55	1	57	47	42	55	24	96
9	49	81	36	1	66	14	74	91	4
88	84	79	69	90	14	85	43	69	34
53	27	17	25	95	59	83	68	84	24
10	8	93	4	8	74	99	54	26	85
5	34	100	43	94	39	90	48	66	94
61	57	10	26	93	46	94	47	2	40
78	33	100	33	83	13	93	8	89	61
64	65	49	15	55	35	7	57	72	55
71	50	21	48	84	50	81	18	56	16
100	23	17	7	27	97	51	77	25	3
72	2	24	80	35	81	9	6	62	30
38	96	1	61	65	45	25	73	90	95
37	98	55	54	60	13	78	8	43	27
86	49	18	40	52	70	35	54	2	36
63	43	70	61	68	10	12	44	41	40
86	18	66	35	38	96	39	65	11	40
30	29	96	93	50	23	50	32	88	93
23	53	39	4	62	29	76	45	62	34
47	35	95	27	15	35	83	41	15	10
59	33	98	38	25	78	15	44	96	90
24	76	24	49	47	1	21	72	38	40
74	49	80	91	10	5	35	98	51	17
75	83	96	6	57	60	45	41	62	85
33	15	78	94	2	37	37	6	17	63
1	77	24	60	22	91	23	24	61	71
35	80	87	89	65	95	64	56	100	5
57	59	88	85	33	60	90	94	97	34
69	31	75	70	93	18	39	44	59	71
29	54	4	37	55	60	38	92	79	32
19	7	100	30	38	35	38	77	100	45
11	70	31	27	64	46	45	18	7	75
76	20	16	38	88	70	30	88	44	86
52	15	13	46	69	99	89	6	69	23
43	3	10	73	54	9	28	89	21	66
65	96	30	71	73	32	70	21	49	10
81	25	80	38	53	29	7	58	45	75
61	25	66	62	33	4	37	36	4	80
73	73	29	31	19	15	63	72	94	12
45	49	46	19	74	86	19	54	49	61
36	35	25	52	16	7	86	5	57	97
55	87	82	48	35	49	76	69	39	59
82	71	35	73	4	9	70	15	2	3
76	27	53	28	86	46	68	38	97	70
50	24	40	58	51	40	40	5	2	95
67	41	61	24	70	66	100	89	21	47
59	81	90	61	40	45	92	2	5	17
91	20	58	20	29	83	27	31	94	24
20	88	4	15	100	92	13	99	74	18
93	35	49	14	8	60	6	80	6	54
35	53	23	47	23	48	12	10	92	14
43	3	89	4	24	93	20	52	92	60
45	64	15	59	65	72	87	100	89	97
41	71	49	21	4	89	25	26	37	63
6	44	1	8	98	93	78	12	31	54
22	38	59	82	54	53	86	45	32	31
24	51	36	22	8	72	9	14	77	47
25	22	8	95	7	73	58	78	29	44
76	27	47	74	96	6	95	76	85	72
35	7	39	97	11	14	100	33	33	30
94	64	63	54	2	50	39	54	44	95
37	100	92	9	68	63	85	51	20	59
56	11	87	74	37	43	8	29	7	59
13	40	94	66	15	49	77	47	79	71
5	10	40	65	38	15	91	48	14	96
62	44	26	84	6	76	9	49	4	16
33	49	69	58	76	24	46	82	26	14
29	47	76	58	36	92	24	97	76	54
39	80	98	31	51	53	34	28	30	58
44	52	31	35	39	39	72	65	69	97
14	36	36	82	95	10	81	30	85	58
69	25	81	100	67	66	75	27	63	71
95	38	77	31	64	66	89	25	70	57
56	2	48	45	52	51	57	30	8	70
40	13	50	88	7	30	86	16	39	85
81	24	39	85	65	94	20	22	89	29
22	98	78	8	45	80	86	67	19	82
40	91	23	24	14	73	95	58	51	46
7	30	67	92	24	69	8	30	81	83
65	21	13	32	31	4	6	74	74	41
3	5	51	25	15	14	88	18	66	44
70	59	90	80	95	15	84	10	57	13
78	94	4	37	59	72	4	9	18	61
69	99	75	46	7	100	15	20	9	70
6	90	25	98	20	65	8	44	28	95
17	92	83	4	20	64	71	34	1	32
86	2	43	46	47	81	48	87	9	14
70	30	84	9	33	41	31	77	89	67
85	85	44	52	12	57	6	25	76	36
18	24	20	64	59	74	97	61	21	93
62	48	45	43	41	81	33	77	76	21
85	71	13	11	1	91	33	44	13	3
80	98	68	52	72	44	85	23	99	86
83	29	63	68	31	55	34	27	96	3
28	34	51	11	8	16	74	59	34	67
50	95	40	1	62	53	94	54	88	16
10	89	64	77	74	10	59	39	27	20
26	20	12	76	67	32	97	25	10	10
33	28	19	57	31	63	73	42	65	29
26	68	2	17	53	98	98	62	72	13
96	27	52	58	15	73	89	56	81	58
63	22	11	61	51	84	84	48	10	45
86	74	65	83	13	68	39	31	20	64
48	66	26	32	44	44	13	90	58	52
95	54	87	73	37	21	96	78	88	84
94	15	51	100	98	15	65	18	61	62
96	17	70	97	23	90	69	34	86	84
68	84	77	75	17	63	15	54	71	40
39	68	90	51	31	47	91	12	20	8
12	91	76	40	43	60	92	86	22	74
23	84	53	66	66	94	1	17	57	52
45	61	20	32	92	39	80	20	76	93
3	68	94	38	84	30	26	43	57	16
19	24	21	93	39	38	80	20	8	96
71	84	59	29	2	91	60	35	40	30
55	71	11	49	68	97	7	43	24	39
86	35	31	95	62	97	69	29	32	21
60	37	46	21	93	39	44	55	57	70
80	51	37	3	44	73	1	59	87	48
81	60	90	48	51	75	71	4	61	71
56	89	8	76	69	40	93	34	73	75
45	87	90	16	29	12	23	14	6	52
40	44	57	99	60	58	35	95	83	74
79	45	10	53	35	92	98	8	16	44
19	74	74	13	31	47	25	6	22	57
91	90	78	1	93	63	74	63	44	99
78	70	39	73	53	39	96	41	24	11
68	96	1	94	69	92	65	26	82	36
42	70	75	57	71	44	31	99	73	63
92	9	17	95	5	19	5	100	94	82
22	64	86	86	39	97	64	80	38	13
75	73	95	62	88	34	61	96	4	85
91	48	88	5	66	64	41	91	42	27
22	39	95	70	52	89	5	36	20	56
81	52	75	23	83	66	32	49	25	82
88	37	74	92	26	71	90	77	63	39
83	2	75	90	14	53	40	99	94	84
80	90	85	14	11	16	16	57	51	96
50	40	7	18	86	73	41	29	40	45
7	13	55	42	85	95	27	64	57	49
25	81	89	38	32	75	17	70	46	91
57	31	36	74	63	12	70	37	61	51
13	74	37	80	23	71	20	72	48	59
86	74	81	52	24	14	22	44	51	17
1	62	90	45	48	3	98	97	99	13
71	51	52	1	63	18	24	73	18	78
14	76	75	94	24	73	46	92	36	75
90	14	84	26	10	38	65	55	76	52
83	64	26	33	9	76	3	46	33	48
91	8	41	44	9	91	31	16	82	77
3	17	15	98	9	90	70	36	43	59
52	2	53	24	57	37	59	41	27	26
69	44	37	60	46	75	54	30	40	65
19	45	67	91	7	81	70	55	47	30
58	26	87	65	83	71	27	96	4	8
67	27	31	60	76	65	10	91	44	71
78	84	63	34	38	26	6	97	18	7
72	87	71	52	18	39	84	80	65	97
39	62	4	95	28	69	50	55	44	62
98	51	4	44	20	60	9	20	68	91
31	93	62	87	43	95	63	87	65	83
9	7	65	74	75	70	46	35	3	16
52	13	82	52	5	81	29	90	24	79
82	91	28	92	16	64	31	1	58	91
90	71	71	93	20	53	84	52	4	90
60	79	31	86	84	22	64	30	85	53
18	95	14	38	5	73	88	52	81	85
73	54	3	54	51	12	44	56	87	43
25	42	10	91	62	89	20	3	2	4
57	54	26	8	91	65	37	89	99	64
52	2	54	69	16	88	31	66	98	57
14	93	44	11	90	96	19	43	45	3
41	84	62	35	20	16	56	44	46	48
23	6	63	5	11	15	8	61	25	19
51	82	90	55	48	62	33	2	85	39
85	14	26	84	51	90	77	49	47	96
96	18	25	14	44	78	34	66	4	68
2	80	69	56	70	24	52	98	100	78
97	22	41	22	27	88	5	100	23	41
6	32	83	17	77	20	68	13	34	16
66	69	3	91	31	78	91	77	49	38
42	45	31	98	28	11	39	6	70	93
35	21	61	63	7	94	36	49	39	44
97	91	21	64	91	69	63	99	76	40
62	82	44	83	65	98	80	59	55	76
54	79	83	58	17	97	15	39	93	97
29	42	43	20	46	8	38	25	29	1
10	30	59	95	35	29	78	93	3	41
26	71	21	53	9	90	57	35	63	61
6	76	32	23	81	80	25	82	5	35
93	71	1	35	89	44	88	74	80	83
93	94	69	63	96	58	57	59	41	20
25	82	35	85	62	79	15	67	64	65
78	86	96	42	60	71	67	20	85	95
57	69	61	65	75	28	22	58	98	78
50	16	32	26	49	26	100	43	16	6
75	45	89	89	44	81	28	97	83	34
89	64	74	6	68	48	10	57	10	50
93	58	7	86	43	86	30	17	87	24
37	79	3	73	45	23	53	6	87	46
24	47	61	70	6	34	75	5	3	38
91	78	15	86	22	77	10	9	85	45
72	41	19	18	98	3	63	79	97	57
7	34	6	80	20	35	3	8	99	8
63	35	75	97	57	29	25	68	59	2
76	44	80	22	53	64	11	95	9	58
62	18	79	75	100	27	36	85	15	85
97	96	95	94	6	7	75	46	26	76
21	9	39	47	52	87	62	31	93	15
26	40	90	84	68	61	46	72	100	90
34	9	38	25	65	90	21	34	37	18
80	89	97	21	69	36	88	8	1	16
54	45	63	34	69	52	45	15	73	61
100	99	14	18	32	75	20	87	51	63
86	70	17	58	21	1	19	54	44	66
99	100	50	71	60	47	21	74	20	68
55	37	21	34	85	7	45	82	63	22
92	24	61	86	25	48	71	96	23	10
41	56	21	27	77	97	78	96	96	27
96	92	69	62	5	14	54	62	51	92
78	70	13	20	58	12	66	33	73	3
67	38	53	7	91	95	99	73	3	60
10	22	91	12	67	67	98	66	27	26
87	5	69	73	61	62	38	58	25	76
91	29	25	7	58	62	28	61	56	97
68	96	14	5	65	35	13	12	55	38
97	79	86	96	64	2	37	15	29	36
2	77	33	23	75	17	98	79	6	12
30	17	73	39	42	60	34	24	2	53
15	25	65	71	87	90	5	21	62	81
61	90	92	63	89	51	20	12	28	87
42	64	27	38	42	71	5	5	67	37
95	25	27	92	37	1	85	20	76	74
68	16	88	5	27	94	86	93	84	45
72	13	60	49	90	25	44	74	90	80
83	86	51	88	30	59	20	74	22	46
25	61	49	61	69	84	48	21	93	89
31	2	19	53	64	18	89	29	16	16
88	97	79	72	98	93	53	27	91	1
80	12	38	64	84	82	95	48	73	64
69	86	51	54	60	31	28	39	69	3
45	99	3	93	14	41	21	19	65	51
59	37	100	87	60	1	71	38	61	66
59	95	94	81	59	55	96	13	28	94
34	23	96	88	33	43	25	10	76	52
48	60	27	82	99	52	10	43	20	65
33	85	82	81	1	24	36	55	99	96
98	46	4	96	3	78	80	92	51	44
42	71	36	63	2	91	77	78	89	60
74	35	37	76	91	29	10	8	51	13
6	63	75	12	48	29	72	53	9	68
55	13	17	4	45	67	41	99	68	66
12	1	38	77	55	28	47	23	23	68
97	10	92	51	9	24	97	58	43	69
73	48	85	40	78	72	27	51	77	99
40	72	17	57	50	32	89	1	32	17
39	76	83	18	32	80	78	33	23	89
3	67	94	51	96	47	23	24	35	75
14	83	55	26	66	8	60	66	3	86
87	15	78	52	6	97	98	11	97	93
99	60	2	59	64	100	21	60	85	22
22	79	87	46	14	42	50	59	65	35
68	64	95	72	18	48	34	49	15	30
17	89	6	81	35	100	14	79	70	65
39	45	52	78	88	39	22	15	2	43
4	96	7	46	21	23	2	46	20	94
16	76	66	71	64	6	83	37	51	37
23	76	56	50	63	96	84	6	27	79
32	26	82	94	63	43	76	44	45	11
6	23	20	55	19	9	88	77	84	76
69	14	12	72	12	6	98	83	31	54
47	14	39	25	23	67	10	35	76	50
79	80	15	18	21	82	47	26	60	1
21	28	81	14	25	99	71	54	11	83
83	93	17	17	10	84	72	51	43	68
100	3	41	44	33	44	16	100	33	5
49	19	40	5	80	48	56	71	69	22
97	87	32	34	68	70	66	84	2	93
37	70	95	8	24	19	66	2	100	59
42	50	34	87	82	78	12	31	79	55
23	29	30	85	78	30	47	34	40	90
5	40	73	95	19	51	53	29	6	20
24	96	65	13	38	32	42	2	20	73
96	79	53	66	31	97	19	91	93	11
30	54	98	62	6	54	28	2	45	37
90	66	91	51	20	59	60	55	37	92
92	56	21	56	72	26	89	37	28	26
100	79	4	23	60	29	6	99	4	66
10	62	80	76	7	36	67	26	92	48
79	56	53	5	58	11	51	40	46	56
49	63	76	31	4	77	4	4	64	71
56	36	91	31	24	54	29	6	85	31
20	31	24	91	38	87	24	73	68	34
60	39	92	84	94	25	97	30	50	39
35	65	82	73	68	65	69	99	100	7
40	98	48	3	40	17	69	95	15	8
10	98	1	21	85	22	29	70	98	59
41	79	42	91	74	92	90	94	25	38
3	36	57	50	72	46	21	39	92	53
18	23	3	81	46	13	29	100	90	21
48	20	74	42	33	1	93	28	26	50
69	62	98	76	65	6	96	31	71	58
40	96	99	20	40	25	76	30	92	82
71	62	43	4	81	6	18	38	63	8
54	100	22	66	77	27	28	18	1	64
50	46	65	95	22	9	98	2	8	51
60	74	99	36	30	83	79	61	76	64
70	38	34	58	4	92	30	89	67	11
79	90	96	53	86	11	19	13	36	84
79	48	73	76	93	14	11	36	18	95
62	57	50	67	21	34	25	46	59	38
38	34	75	33	18	37	66	5	61	88
23	40	62	44	42	97	68	90	61	5
35	80	62	34	31	87	100	45	11	82
71	42	72	25	6	53	35	2	59	94
43	66	49	42	72	71	79	89	23	73
100	8	81	89	77	100	11	5	59	94
57	66	59	35	21	64	49	30	2	84
91	23	66	72	71	28	90	40	63	34
85	79	53	33	25	89	96	15	25	16
3	30	14	52	83	37	66	54	95	12
10	84	58	33	2	90	20	61	4	48
94	14	86	90	12	78	18	13	28	79
12	53	15	23	20	6	80	64	26	50
91	20	96	59	60	95	36	52	80	62
62	89	7	66	34	42	44	49	44	40
41	53	99	75	30	83	72	18	71	5
13	28	84	100	67	87	24	98	5	69
33	39	72	11	50	63	42	92	53	25
4	94	13	100	97	26	14	5	56	43
44	45	59	99	95	35	9	47	63	70
43	18	9	42	25	36	48	23	56	42
38	79	93	39	44	27	79	59	73	32
22	31	17	27	33	98	56	93	49	8
20	72	52	50	77	91	49	38	79	19
30	65	90	5	27	14	25	11	97	16
21	92	80	26	100	80	58	22	4	32
14	18	58	2	7	68	75	24	1	73
32	41	21	26	7	1	98	36	51	9
16	10	32	30	9	72	66	31	17	1
77	24	96	45	15	95	80	19	8	5
75	70	90	1	45	96	3	35	16	76
25	100	12	10	86	96	42	2	75	15
45	86	76	35	50	32	34	48	54	9
84	31	16	4	30	46	84	80	49	73
100	4	1	27	30	10	13	28	68	93
32	58	73	88	24	16	35	39	2	76
66	91	48	62	10	25	31	99	64	65
25	99	75	54	62	3	9	40	91	6
64	81	44	76	37	74	26	52	90	24
55	96	19	88	85	11	55	89	74	60
93	29	54	80	80	6	49	91	92	47
49	49	86	72	21	33	100	94	76	38
55	73	81	67	26	81	56	13	93	54
46	22	99	52	51	86	46	65	81	62
81	44	8	98	19	49	26	36	97	96
84	12	9	40	36	45	6	60	30	59
26	79	91	89	5	58	96	29	6	57
24	17	25	41	60	53	95	64	36	25
20	89	88	87	36	48	44	25	5	31
44	40	18	27	81	98	85	77	15	7
14	43	5	6	18	72	62	20	99	85
46	4	79	22	99	51	53	77	16	1
65	5	53	98	72	75	27	33	88	49
23	12	37	78	25	55	26	23	68	42
13	10	69	79	31	2	18	35	42	69
89	51	43	99	52	59	15	22	42	73
26	80	11	32	71	82	70	93	82	22
68	99	45	54	91	70	29	36	90	65
44	100	3	96	45	80	80	20	53	98
48	43	71	74	65	73	92	55	10	17
31	32	3	57	41	18	99	97	17	36
79	100	35	7	10	18	37	92	40	29
4	50	11	88	21	98	54	67	47	6
20	64	72	44	55	35	91	14	34	73
76	6	58	70	52	1	54	5	93	11
65	100	9	90	20	44	42	15	30	31
72	99	90	42	94	80	45	41	83	13
78	37	18	74	66	93	98	3	44	85
38	62	46	5	76	36	75	22	16	48
23	56	93	16	36	10	72	88	97	79
28	99	65	16	26	99	82	71	34	21
2	94	88	52	77	58	48	70	80	97
99	94	63	70	72	78	48	70	34	43
60	7	51	54	55	71	85	19	31	32
14	59	4	78	74	78	54	61	99	5
49	81	83	74	93	19	29	49	42	29
72	20	83	57	60	81	46	63	2	100
6	38	43	59	91	75	99	6	25	29
32	74	30	33	78	62	22	63	18	16
14	79	86	60	63	32	78	100	24	25
82	63	19	76	32	62	33	90	9	44
89	16	53	91	45	73	77	7	67	45
52	13	48	86	72	47	14	51	84	6
18	65	83	40	69	17	2	99	23	36
46	70	6	42	99	70	2	16	95	47
31	49	14	34	8	33	83	79	12	44
90	25	66	8	69	78	30	9	2	95
27	87	79	94	9	31	33	74	75	94
4	71	97	3	36	70	21	62	62	68
44	79	10	45	81	55	36	36	81	3
22	83	12	83	4	13	79	92	67	70
98	71	66	19	59	31	32	20	56	93
54	28	38	57	15	42	5	62	80	38
13	68	9	47	90	67	70	9	50	27
82	63	80	81	29	97	17	65	30	90
69	58	19	83	47	23	50	58	52	61
6	97	57	32	1	14	77	99	41	51
26	75	98	35	13	57	81	4	99	21
21	1	41	48	28	35	27	76	38	80
54	65	36	87	14	85	6	36	39	21
80	64	21	1	32	95	21	64	61	12
42	84	42	34	86	73	71	20	25	9
60	69	3	44	37	54	36	36	9	62
1	36	15	69	43	41	42	34	79	19
3	71	16	72	17	5	17	56	99	41
80	62	25	83	83	81	32	58	55	60
42	52	14	34	5	6	78	100	54	33
26	90	25	61	5	12	100	55	59	68
7	80	76	58	12	10	81	62	2	29
22	86	16	94	18	93	4	55	96	44
33	49	32	32	81	47	2	57	67	5
8	48	80	51	94	5	41	19	26	29
73	36	59	99	12	16	40	17	83	88
14	80	29	69	57	2	96	4	23	88
96	19	4	73	18	77	82	8	1	94
23	19	68	93	33	37	23	83	18	14
19	46	59	72	70	60	91	77	35	4
62	82	30	28	33	94	99	80	87	36
98	41	29	50	88	18	71	33	96	41
33	23	43	93	86	65	18	92	60	82
36	76	38	8	51	64	90	76	21	39
26	59	87	53	94	48	71	91	75	38
5	61	86	20	74	25	40	3	51	99
99	10	84	77	85	75	6	83	51	43
96	35	57	73	52	64	56	15	22	66
41	66	86	7	80	14	7	74	33	28
30	37	73	42	67	2	75	17	77	61
12	73	38	27	82	32	79	79	61	34
15	67	75	97	54	25	58	59	90	10
54	70	83	86	93	46	62	64	25	84
39	5	56	3	86	52	74	48	55	36
67	35	68	5	71	44	46	88	8	64
97	97	1	31	38	92	25	97	78	96
37	83	38	12	53	9	64	12	45	90
68	59	17	53	67	54	10	92	33	67
99	2	15	36	57	36	49	59	61	82
92	42	22	67	21	19	39	38	28	14
53	6	15	49	54	6	65	35	19	84
88	100	17	76	2	72	16	3	72	1
37	7	39	64	67	87	67	15	6	77
99	55	40	4	100	75	10	98	81	51
14	76	76	68	6	100	38	84	99	53
24	71	28	83	83	31	56	6	58	96
72	36	37	36	14	17	42	87	6	98
29	64	57	32	89	73	1	9	1	13
6	78	29	21	48	22	40	74	91	67
95	81	75	84	99	56	69	58	87	28
72	60	94	100	20	77	33	37	85	17
91	98	67	51	37	51	83	26	56	43
66	69	59	12	44	24	66	38	9	94
38	7	13	52	68	90	14	42	61	59
41	93	58	94	24	13	45	4	30	68
62	82	53	4	96	33	85	12	23	12
6	47	80	15	22	8	60	57	87	66
61	86	34	12	29	98	99	76	98	86
16	42	47	29	42	92	54	60	19	60
37	94	8	64	30	4	21	16	29	78
77	10	42	57	43	12	21	58	4	17
82	53	100	72	26	85	11	45	27	16
19	51	1	41	28	28	32	16	18	22
84	33	55	28	93	46	24	61	74	79
9	51	78	29	57	64	79	38	46	43
45	51	81	84	35	31	3	21	18	73
65	43	23	67	37	53	98	81	65	17
68	48	72	11	1	98	7	78	96	65
52	2	61	2	40	35	27	11	66	25
82	88	27	15	61	75	74	82	93	90
67	5	77	18	59	46	80	84	55	69
91	98	46	13	87	17	63	86	33	15
82	33	85	34	48	47	56	12	18	19
9	60	19	27	64	21	71	77	58	6
39	8	41	68	85	29	34	33	22	80
23	90	92	72	24	70	78	23	50	37
4	88	51	41	37	100	15	36	39	68
86	25	23	66	51	53	85	37	57	93
48	5	96	15	64	70	83	38	70	69
75	64	29	82	47	58	51	39	47	47
20	53	34	14	86	47	14	14	63	86
47	9	12	96	24	2	81	16	44	79
22	6	13	69	96	75	83	100	70	47
74	16	15	86	50	73	70	54	2	88
87	57	95	65	66	7	64	20	53	100
26	96	84	10	54	57	5	22	76	28
17	76	10	31	37	38	5	54	56	14
61	26	16	42	21	36	7	11	36	21
22	33	7	29	31	48	56	86	1	8
76	96	33	8	77	72	88	52	14	64
28	77	35	55	1	99	74	95	39	29
42	26	19	82	13	7	72	92	20	41
71	7	32	21	79	63	96	47	12	89
6	87	8	38	22	100	85	90	82	83
100	74	58	71	64	11	21	54	39	39
5	38	60	74	87	6	9	83	46	80
66	45	3	53	45	20	19	61	62	98
23	53	60	78	22	92	27	51	21	1
95	16	14	93	95	99	89	46	63	100
89	74	10	15	65	49	14	81	70	94
21	65	87	24	26	69	25	57	79	7
37	33	94	62	91	98	65	29	26	4
54	80	84	38	93	43	79	49	86	24
3	24	34	42	71	87	42	67	41	75
100	57	45	34	75	54	51	75	78	39
33	28	19	20	58	70	73	25	68	12
13	28	40	18	91	70	27	34	84	15
88	25	78	18	99	70	60	13	76	77
88	53	12	38	31	67	5	64	85	13
65	93	38	53	46	56	40	54	32	78
95	52	72	86	6	2	72	52	35	63
71	78	12	46	14	85	93	81	54	97
25	65	86	99	75	9	53	80	33	27
10	80	23	64	79	24	40	14	90	5
38	26	80	28	93	77	77	2	73	8
85	15	15	67	43	54	16	12	52	94
67	90	99	14	13	40	50	55	43	23
18	86	51	18	14	17	24	2	70	21
65	48	43	27	29	19	44	53	89	80
80	97	48	81	4	61	65	37	99	86
36	28	100	57	68	85	58	21	35	67
100	91	60	51	6	97	30	12	52	62
71	76	28	97	89	36	52	12	55	70
9	11	9	1	75	51	74	8	3	26
28	84	28	33	38	93	37	9	87	88
99	85	60	47	93	21	94	43	7	97
50	90	72	16	36	14	55	7	77	32
94	56	80	6	6	8	10	44	90	73
72	98	78	27	8	63	3	50	67	17
77	90	90	80	90	38	50	97	35	82
27	12	23	24	2	98	64	68	92	34
99	73	75	97	57	9	21	33	6	66
10	58	68	18	72	40	81	22	78	55
36	84	16	15	79	77	78	99	33	48
4	6	60	73	28	42	84	43	98	23
52	70	75	8	74	38	47	50	84	95
92	45	33	98	14	80	39	3	57	93
93	9	13	74	31	85	87	59	49	19
86	27	42	70	86	55	49	52	22	10
55	79	62	59	46	83	53	91	74	84
1	65	78	55	38	63	73	29	20	59
24	58	54	56	91	73	100	22	23	81
43	24	79	10	5	56	96	62	47	99
100	24	23	45	83	79	59	53	51	62
43	69	82	83	62	69	22	56	76	30
96	62	7	10	67	52	12	91	28	74
81	56	62	53	7	56	89	37	77	65
52	64	40	73	53	94	45	49	65	48
75	4	10	32	39	49	6	49	48	2
54	20	8	11	92	27	77	68	48	94
84	27	8	29	48	88	47	24	86	61
70	19	59	22	47	23	64	84	25	46
34	19	82	49	2	56	72	13	4	62
78	26	16	92	15	60	19	26	1	54
76	52	95	54	57	8	61	35	81	14
49	52	35	98	30	18	70	28	77	65
59	3	72	56	57	75	98	4	82	79
20	14	63	13	62	10	33	36	64	29
17	72	46	52	20	52	58	41	78	59
67	12	36	59	97	60	63	38	28	95
34	75	41	95	75	46	91	4	80	48
20	26	68	44	54	75	12	8	11	83
15	65	35	60	66	41	59	39	70	14
66	32	98	12	7	59	29	15	48	38
5	37	39	28	39	73	55	35	96	94
3	90	35	98	44	35	50	62	72	55
66	82	47	59	71	61	11	42	50	28
99	71	31	93	75	46	37	39	34	63
4	1	31	76	72	4	77	24	16	5
29	97	54	54	18	57	100	73	23	87
78	36	100	62	99	42	11	56	97	27
98	74	32	14	13	32	54	66	26	18
11	31	61	96	49	87	74	58	2	62
2	44	96	42	84	67	62	33	72	84
55	66	30	66	63	91	58	12	49	52
37	9	32	89	4	82	17	97	8	82
18	11	67	29	11	34	13	88	42	11
70	30	33	35	96	33	53	13	71	12
7	61	70	13	49	95	52	7	42	79
95	67	66	45	68	15	11	91	68	43
37	40	77	52	72	88	95	6	54	61
21	94	63	24	54	75	56	30	66	81
23	69	30	8	91	65	86	36	11	39
59	8	32	29	77	84	83	52	31	80
19	70	66	44	51	18	73	86	69	1
64	84	21	18	54	7	69	27	82	94
23	36	51	99	2	72	74	77	1	76
30	91	99	56	86	96	11	66	5	38
5	49	11	55	73	40	72	76	71	99
94	74	82	47	48	17	11	75	91	81
77	26	70	86	36	42	58	37	8	92
92	2	13	35	11	1	92	2	61	61
25	46	76	59	49	82	98	52	31	52
41	3	53	53	12	45	23	68	97	6
36	92	69	42	85	51	65	4	73	73
89	37	75	53	33	92	63	75	26	86
77	50	19	66	80	92	9	91	24	38
90	71	90	10	63	74	100	47	90	100
47	22	29	53	89	69	33	89	40	9
42	82	57	49	23	36	37	99	79	7
78	19	93	96	33	5	93	34	40	28
98	37	62	64	33	25	31	84	44	23
77	75	71	53	1	30	27	40	44	32
14	99	51	44	21	71	14	53	57	75
83	96	62	11	85	95	7	81	69	92
56	10	7	54	60	14	46	9	36	35
5	54	30	27	71	99	4	82	30	46
69	30	46	30	32	21	1	86	57	8
53	76	90	88	9	38	7	24	34	26
56	90	92	5	81	54	90	56	38	43
55	12	79	13	50	84	72	92	75	96
24	93	54	53	97	84	5	7	23	28
59	80	20	54	60	37	44	84	90	21
45	57	35	4	54	21	93	63	72	68
89	59	80	68	20	37	76	86	25	32
15	63	48	37	15	90	48	18	11	26
74	15	3	91	64	32	57	43	76	37
20	33	76	12	71	24	66	96	19	69
18	36	88	97	91	45	32	66	28	100
81	24	48	21	23	16	12	29	41	66
27	54	97	85	67	30	11	89	99	17
30	54	42	29	29	35	26	58	78	61
79	29	23	40	8	22	38	59	78	39
57	88	2	79	8	2	98	39	67	55
29	88	82	85	2	24	93	15	89	97
15	77	50	74	54	31	16	61	26	7
35	67	21	86	10	32	60	99	82	94
38	73	92	31	36	92	65	59	88	35
84	40	14	92	58	82	91	66	3	17
1	16	68	10	97	94	99	93	74	36
69	17	83	23	90	100	94	35	17	44
16	58	31	10	71	64	32	6	68	9
84	8	46	93	93	43	96	3	62	11
61	95	99	60	32	78	55	35	80	93
71	12	56	83	76	13	67	30	12	19
56	24	64	64	69	52	52	63	32	67
31	15	65	79	79	27	2	75	7	84
24	31	87	24	89	29	96	27	32	24
2	87	18	53	14	89	13	11	23	62
38	36	61	74	8	12	8	26	36	100
79	96	62	59	37	42	70	93	20	5
51	22	17	100	66	12	19	46	20	27
20	70	77	29	60	92	97	49	54	58
90	48	86	53	71	96	63	91	62	1
6	37	38	2	91	63	89	84	73	62
8	39	9	5	80	21	17	59	39	93
83	36	19	37	63	74	83	60	7	100
34	2	99	74	1	87	79	77	74	64
