2000 5 512 20 0
82	67	88	84	20
38	4	25	15	90
36	62	3	65	12
94	99	47	62	29
91	97	87	50	72
81	95	39	46	84
90	91	23	22	74
66	53	34	40	83
95	44	34	3	85
52	45	66	62	78
2	66	89	18	15
94	99	46	24	85
88	64	1	51	73
68	32	65	4	54
99	38	70	97	46
26	24	17	16	18
36	38	65	92	53
21	4	39	98	81
36	14	6	84	32
24	27	100	45	40
88	53	17	30	79
78	68	80	51	75
32	7	7	55	74
52	94	27	70	58
76	74	73	48	83
70	23	40	23	59
59	71	57	77	45
94	15	82	27	54
45	13	91	40	59
9	16	81	95	90
71	55	75	71	55
34	14	53	43	18
82	94	17	18	88
16	94	56	51	59
73	72	85	66	91
35	16	78	13	81
16	56	21	84	3
33	66	63	49	27
19	19	62	87	23
32	4	86	78	24
4	11	43	39	50
59	27	68	28	84
17	18	53	36	6
74	93	100	63	12
47	46	17	85	47
2	75	75	31	60
24	30	37	84	22
75	85	91	83	41
60	36	36	68	70
43	26	60	78	2
75	66	89	31	96
61	52	14	86	79
20	58	67	52	1
23	16	13	88	81
100	56	71	40	86
4	2	92	45	66
19	21	46	22	37
75	17	61	47	78
94	45	88	46	72
44	13	56	18	77
5	57	49	13	36
29	90	62	100	4
69	9	14	53	26
29	50	34	70	15
83	29	16	45	11
54	11	68	74	7
63	21	95	51	33
26	58	10	26	59
1	98	83	51	74
62	60	44	29	92
25	34	67	62	1
2	73	85	15	97
23	2	92	63	37
77	65	58	97	64
9	24	78	31	19
68	27	22	86	84
10	92	86	69	55
6	34	77	52	65
17	85	21	79	55
72	16	97	99	21
66	98	90	17	13
47	41	16	17	83
21	38	97	78	9
84	62	6	63	93
95	9	32	72	86
2	43	62	9	99
43	60	81	70	10
41	37	38	23	87
7	58	36	52	51
23	52	2	84	60
4	1	51	59	13
77	6	1	21	80
43	30	58	45	30
62	32	66	95	20
84	62	33	17	71
5	45	18	20	78
1	98	69	44	16
78	91	48	34	10
8	25	83	86	66
62	55	57	43	60
51	69	20	82	58
64	60	66	31	19
48	51	99	10	73
33	57	78	39	32
86	77	45	100	42
90	12	98	39	54
93	20	79	75	25
74	83	58	36	30
21	85	76	66	81
39	99	62	71	63
63	71	55	69	11
2	68	18	21	58
94	31	85	48	35
58	9	90	55	27
93	74	52	50	75
66	39	88	45	33
41	36	2	15	23
43	23	54	37	85
50	78	32	35	87
79	5	100	23	54
78	19	13	91	56
69	31	84	45	87
83	74	15	67	73
13	38	21	38	39
76	81	54	44	28
23	82	46	55	27
35	48	21	45	58
85	84	91	39	98
48	27	23	99	53
61	86	76	1	44
93	2	36	10	33
57	52	74	86	57
74	86	14	84	1
72	37	21	94	18
87	38	82	72	98
25	46	52	1	38
60	75	89	32	7
2	45	3	4	81
25	30	1	42	48
41	34	50	17	3
4	100	86	78	98
23	39	26	96	6
16	53	91	77	11
51	76	52	90	87
93	98	87	47	78
26	71	34	86	59
79	62	23	8	96
8	84	4	73	52
56	74	79	32	25
23	50	26	10	12
90	49	73	75	79
51	31	67	76	4
83	56	92	76	75
82	77	76	19	76
97	31	86	91	100
20	36	27	60	76
24	6	68	39	51
51	72	81	73	39
23	38	66	57	18
15	70	77	82	13
15	4	44	78	68
97	37	27	34	32
6	70	48	82	44
41	92	37	43	43
57	21	18	5	14
39	57	20	93	25
11	89	99	9	70
18	16	98	19	54
77	50	44	87	40
76	14	20	17	44
82	38	38	38	55
54	3	24	65	80
6	52	69	95	84
60	23	55	4	31
69	60	81	20	62
90	97	17	20	42
69	52	42	87	12
78	98	92	92	33
58	47	24	98	48
16	24	19	99	89
59	70	96	18	31
23	30	44	27	68
16	96	20	73	38
74	60	69	43	39
39	3	15	34	67
46	84	95	89	15
42	36	39	91	70
39	51	11	80	39
85	33	94	59	87
21	23	59	76	88
71	74	8	73	6
40	45	49	1	99
76	23	25	23	61
68	95	80	32	4
72	39	13	12	57
85	5	3	74	80
7	16	84	39	66
50	3	7	59	84
14	42	45	90	79
74	40	58	81	97
46	23	7	47	48
42	63	46	38	72
2	17	40	68	52
58	10	22	35	25
84	64	45	21	92
84	30	92	38	56
40	51	35	68	31
91	46	75	86	33
26	43	24	1	76
84	11	46	36	24
47	63	61	91	72
100	66	76	3	72
87	72	54	91	96
58	1	77	73	30
42	3	80	43	67
59	38	61	31	78
62	87	32	70	2
45	41	55	94	21
72	8	29	85	10
64	57	40	18	26
72	21	61	40	29
88	91	63	85	9
12	97	75	79	62
24	39	98	69	56
71	45	44	23	77
27	48	26	24	62
29	86	25	76	11
72	25	74	90	38
89	95	5	42	55
42	57	75	89	93
1	53	73	60	51
24	75	77	26	98
9	45	73	47	94
79	7	22	53	72
22	28	51	75	4
25	93	93	19	54
40	6	34	47	100
44	77	91	41	37
95	45	22	46	9
49	5	86	83	47
99	51	97	25	97
41	6	14	50	36
17	12	32	49	92
53	49	87	2	81
46	36	73	23	45
98	64	84	33	2
57	36	49	28	63
73	62	37	94	82
51	56	58	60	92
80	89	52	39	99
72	67	42	5	86
15	55	28	65	78
4	93	2	58	100
15	41	86	67	100
98	95	27	30	46
77	69	45	57	89
75	91	81	96	67
73	7	31	18	85
45	75	84	77	36
5	20	72	5	15
86	31	7	91	85
29	14	15	1	15
13	51	38	93	23
64	83	80	22	67
81	70	23	74	14
19	57	43	74	84
62	48	15	26	59
90	87	89	44	61
8	85	57	43	8
87	21	13	26	92
9	73	68	21	20
18	41	19	23	31
29	34	68	90	76
1	85	41	20	44
87	71	10	64	28
1	21	84	16	95
25	87	25	27	53
20	98	93	39	11
81	84	19	46	49
4	47	100	81	29
85	82	54	69	5
50	86	76	4	95
33	79	79	52	74
90	70	91	78	76
14	30	24	8	19
91	71	14	31	99
89	46	48	53	11
28	55	13	60	58
50	42	76	4	15
70	8	38	42	88
4	84	50	60	49
96	52	25	92	32
15	57	55	33	35
71	84	79	42	56
45	4	21	11	31
55	86	59	32	62
5	14	24	82	18
38	71	78	12	55
3	28	57	40	76
56	71	32	12	94
47	7	79	57	18
98	31	25	26	33
98	65	69	37	96
36	26	80	20	95
75	98	20	24	3
81	58	70	78	58
30	83	75	53	96
1	38	11	10	54
29	31	55	16	99
28	80	37	29	24
41	21	53	1	29
37	23	47	26	13
9	34	60	72	8
84	63	97	39	58
58	93	47	62	78
58	28	69	85	16
18	7	32	28	64
9	82	47	94	15
86	65	39	53	35
2	51	96	46	39
77	33	7	44	5
75	72	4	7	64
94	68	58	31	81
66	85	50	96	6
30	10	38	45	30
20	96	36	78	61
75	29	19	41	62
6	39	10	98	8
89	18	75	36	37
2	96	36	29	26
78	19	12	91	87
10	17	71	12	55
91	81	90	24	12
97	4	20	86	25
86	42	4	6	88
26	50	6	3	35
6	65	72	39	93
31	95	99	98	74
92	32	60	6	96
32	27	95	88	87
44	7	85	32	76
87	98	21	48	5
25	81	100	75	32
33	26	19	74	46
30	2	31	54	67
55	14	50	37	81
53	74	71	71	1
1	9	32	29	75
4	57	3	40	36
49	76	9	87	38
16	67	7	60	90
7	63	73	90	35
90	66	67	51	21
99	44	60	66	30
23	19	87	49	17
44	90	92	27	87
27	22	71	89	49
1	54	98	30	21
30	72	26	32	40
24	2	68	79	35
20	19	56	46	20
8	89	7	84	92
62	65	64	98	74
16	54	85	88	21
67	52	97	38	92
14	71	45	1	62
67	58	38	87	15
74	92	98	10	49
9	72	66	17	37
5	5	42	90	7
31	54	84	83	75
54	81	4	98	52
8	77	80	82	92
22	1	96	83	28
82	54	66	4	36
23	76	72	90	84
30	39	7	98	80
70	74	37	33	22
75	39	1	32	54
70	62	24	73	53
47	27	16	60	12
57	24	32	12	79
52	96	3	57	24
38	69	42	23	10
47	53	80	96	80
85	91	90	37	61
43	93	42	28	50
91	68	97	74	18
45	14	2	19	74
25	90	91	37	19
89	26	1	90	48
96	87	52	28	69
47	53	80	25	81
59	26	58	59	20
2	62	37	65	75
82	22	97	7	60
96	19	9	10	2
70	12	89	49	19
84	20	54	40	100
23	13	19	71	40
11	72	72	35	11
48	20	47	11	23
98	28	48	33	60
37	64	95	67	51
65	95	69	1	34
64	19	54	88	93
15	1	66	67	76
59	66	66	19	9
23	30	47	33	91
64	31	40	17	47
13	89	25	65	69
5	24	54	89	73
87	17	88	72	70
82	44	59	12	16
95	46	86	12	62
78	52	48	60	86
47	3	91	25	20
40	40	35	86	60
16	80	20	71	81
39	19	46	95	87
12	91	8	6	19
30	13	31	66	1
17	71	67	56	73
71	81	45	27	29
72	64	63	50	40
20	7	81	94	24
50	25	77	19	29
84	80	26	9	2
36	25	40	2	35
47	13	50	53	91
12	92	66	53	17
2	48	96	73	26
23	35	64	83	61
57	47	41	99	57
15	17	10	16	84
76	42	84	23	40
28	94	54	23	52
70	7	46	6	14
34	55	16	94	28
93	42	2	85	75
56	49	91	28	88
42	34	9	40	86
34	98	67	21	7
98	88	15	84	29
48	45	93	17	68
43	48	88	54	13
25	63	5	28	50
30	48	52	36	47
60	95	58	17	7
42	50	33	70	53
87	16	29	5	55
11	6	58	46	75
76	30	23	65	61
1	25	11	54	51
97	17	64	49	19
24	94	30	34	69
96	92	49	3	23
18	91	53	2	85
9	71	95	24	46
77	50	80	9	88
19	96	18	97	65
4	86	3	71	2
46	40	87	13	65
20	40	86	51	24
93	66	61	6	38
63	92	64	67	72
81	48	9	97	22
16	16	69	6	65
79	64	16	86	77
86	65	8	20	34
8	17	25	28	32
6	27	31	77	52
39	73	22	91	65
23	8	64	69	21
57	2	33	5	9
57	39	43	69	59
55	12	88	75	13
71	42	33	44	86
70	5	69	17	46
17	40	68	59	5
47	55	99	84	17
40	67	28	99	86
55	1	44	94	10
59	33	10	70	11
20	64	36	28	73
72	14	98	91	86
55	59	96	1	47
52	29	18	46	4
91	86	33	29	97
13	8	6	39	34
83	40	33	3	61
76	99	65	15	51
77	54	25	46	73
96	97	17	26	19
22	52	86	44	72
61	85	58	57	78
13	44	25	36	5
35	27	23	56	1
48	63	96	65	14
87	9	2	64	86
12	22	79	5	64
4	36	71	24	40
22	45	86	31	66
85	87	80	45	27
35	63	29	39	76
30	41	100	85	61
27	51	71	20	89
84	7	42	57	10
74	6	44	64	36
39	40	37	86	87
52	8	98	13	81
23	100	44	63	92
72	10	29	88	61
86	96	5	58	53
66	49	24	40	89
51	29	7	32	49
39	96	57	17	74
89	32	61	78	53
13	76	18	33	75
100	64	6	43	39
82	58	78	81	48
65	7	51	42	70
36	88	56	15	15
82	98	28	9	66
2	73	100	4	10
27	37	81	5	45
63	99	45	88	93
23	93	3	61	68
94	49	97	12	14
60	27	74	83	46
43	51	65	13	82
89	12	52	78	95
65	88	77	92	44
55	90	40	26	68
38	55	89	10	58
65	39	95	85	57
41	62	45	94	11
99	84	96	57	55
38	27	19	5	42
29	14	75	22	46
72	11	66	71	62
11	21	34	7	39
10	91	68	17	91
95	19	100	29	19
22	40	4	56	77
69	96	84	19	24
6	71	24	40	60
14	34	17	68	87
71	22	100	71	21
32	29	96	86	50
46	10	97	39	95
28	64	26	35	66
30	32	50	6	24
19	57	8	73	44
13	2	97	61	49
53	34	9	52	67
67	84	82	6	29
18	32	12	13	44
41	41	51	9	15
14	17	30	29	72
76	87	11	51	68
97	44	38	64	11
29	55	44	46	54
3	50	40	96	68
10	99	94	85	52
41	52	89	37	78
64	70	27	29	3
66	76	88	74	1
41	90	62	6	67
80	79	84	56	99
40	67	6	54	88
47	97	30	88	22
59	13	11	75	32
48	81	27	58	17
43	84	5	12	97
33	36	88	18	96
22	70	30	32	55
77	26	28	86	70
39	66	62	26	3
26	11	18	97	39
83	100	50	44	100
59	37	81	9	59
82	66	8	85	6
3	25	96	61	70
57	25	57	23	25
87	6	12	57	94
61	26	81	42	93
10	9	85	27	80
99	23	98	4	64
96	61	70	56	54
84	58	22	86	45
22	73	94	4	59
36	100	61	20	26
4	31	44	66	34
42	97	20	53	36
63	2	47	31	4
99	93	94	65	56
71	21	59	53	85
10	32	35	90	93
52	96	72	5	16
9	12	88	15	69
11	54	59	60	37
92	8	70	78	41
