200 50 25 20 1
81	23	13	19	98	54	63	58	92	6	98	46	34	33	52	51	55	11	46	43	96	32	55	32	67	41	22	99	33	99	86	44	56	60	86	51	71	88	28	65	55	17	70	69	47	28	55	47	3	28
27	67	60	11	96	48	49	8	68	66	97	93	66	32	75	90	80	51	67	91	67	3	27	76	20	23	14	7	50	45	92	75	42	53	91	6	96	15	39	26	59	51	68	64	98	6	56	59	61	28
31	83	35	10	23	99	2	67	27	53	53	52	57	63	88	80	98	14	78	79	60	38	61	34	19	90	72	75	64	49	58	53	22	52	67	99	14	76	28	20	1	35	63	94	25	63	76	85	34	40
57	14	81	57	90	10	19	82	84	80	93	38	94	16	20	45	78	20	36	19	51	96	40	40	17	100	58	67	69	51	27	39	71	62	84	8	91	18	6	39	8	56	33	67	3	64	52	93	95	77
8	98	5	32	8	87	1	57	26	77	65	96	70	95	10	8	88	4	41	90	11	87	71	85	92	83	75	77	5	29	45	92	9	25	26	28	34	94	79	51	18	33	90	37	13	83	23	30	95	83
29	11	74	32	57	34	11	6	27	77	93	53	58	32	9	17	26	88	78	63	64	28	29	64	25	41	85	84	71	85	17	9	42	100	90	89	7	91	100	95	8	43	7	84	83	98	70	51	81	43
59	88	10	97	4	89	55	28	42	88	83	87	9	46	14	18	65	75	94	47	53	80	67	47	64	49	68	83	28	47	18	89	23	72	22	4	8	13	50	54	68	34	80	41	43	33	8	25	9	23
55	61	98	42	61	36	48	11	62	15	97	40	94	44	58	84	36	57	30	53	51	33	56	67	94	73	14	54	93	52	73	7	50	90	88	46	77	38	66	52	67	35	33	77	45	40	45	52	65	77
58	71	38	47	90	59	31	79	63	74	93	42	44	83	69	93	23	21	76	42	15	62	35	32	23	88	56	89	32	100	47	51	4	55	76	73	42	59	49	9	100	37	80	94	69	17	98	76	61	52
71	40	53	98	63	46	39	70	59	34	67	2	90	28	3	13	22	25	2	89	84	49	47	67	86	69	54	29	76	3	92	31	15	55	74	62	65	56	98	12	66	55	94	13	34	31	85	85	38	39
62	31	5	36	30	93	46	20	72	81	54	42	17	39	56	94	46	54	36	89	65	24	59	93	5	52	100	90	49	58	3	89	84	1	8	45	31	20	12	38	5	8	66	46	61	97	21	23	86	2
100	3	55	81	11	78	60	99	64	66	30	90	82	14	41	94	98	4	99	90	57	17	9	87	73	42	77	92	71	74	86	35	40	94	16	48	48	65	55	82	90	1	64	4	95	17	43	48	28	5
43	57	89	79	86	87	91	62	98	51	97	59	41	55	53	7	92	8	14	83	71	12	54	29	7	43	98	76	85	22	33	49	50	46	83	35	54	74	19	30	3	41	84	69	17	63	44	6	23	37
59	57	18	44	18	72	83	54	66	57	61	48	27	57	13	6	38	66	83	68	56	81	42	28	97	36	78	43	25	48	71	51	77	80	64	10	1	40	16	53	82	85	48	25	33	52	91	55	15	79
97	87	41	12	24	28	52	41	33	56	87	97	89	57	41	1	49	91	91	84	43	64	72	94	88	98	90	68	17	3	93	88	49	69	31	21	62	24	52	2	53	7	44	44	42	65	19	18	52	95
48	86	81	52	8	82	94	67	95	20	78	67	59	76	30	95	5	52	17	46	69	34	70	59	17	48	56	16	26	4	59	47	91	86	98	76	61	81	43	67	98	47	78	78	19	90	68	47	91	27
26	58	23	24	20	64	95	55	72	93	26	15	52	3	74	90	57	24	88	86	64	73	71	51	7	21	1	30	56	33	66	55	8	95	26	7	37	92	59	65	80	20	83	90	90	33	18	33	49	32
31	68	4	31	63	82	58	57	25	9	32	48	41	75	6	76	96	18	28	68	32	53	5	47	46	83	7	10	30	69	55	85	24	93	53	67	13	95	70	96	34	28	69	90	48	21	91	54	73	43
51	68	61	24	67	4	95	68	5	22	20	24	11	2	54	2	81	14	10	95	90	13	84	17	59	52	84	54	79	89	13	88	23	50	54	53	95	73	88	37	73	35	34	63	19	47	3	62	50	27
94	53	96	65	94	46	24	17	44	15	88	27	93	95	52	58	88	9	28	27	10	74	93	86	63	1	76	46	6	44	62	100	46	50	10	62	83	47	6	31	79	33	89	32	11	54	89	28	7	72
65	79	87	92	31	73	37	29	85	43	34	86	60	4	23	1	70	10	42	52	98	90	13	42	76	41	41	82	21	82	21	77	87	62	35	72	38	65	87	32	81	70	42	87	34	8	34	73	92	89
38	43	70	57	98	45	77	64	1	95	88	100	42	30	3	33	70	75	51	62	35	52	99	52	48	32	26	94	82	45	62	37	36	86	2	73	31	78	54	66	4	79	7	40	21	59	60	47	86	47
35	56	31	77	8	6	66	45	22	76	48	35	20	23	82	91	95	70	12	78	86	30	57	32	93	7	42	33	26	76	80	88	81	95	42	47	45	16	69	31	59	85	10	31	48	88	70	85	22	36
48	95	38	16	88	51	100	81	98	75	52	72	21	6	31	21	85	38	32	58	1	39	45	43	7	14	84	22	51	78	59	35	47	92	13	92	60	75	18	3	29	95	90	61	35	89	52	50	81	98
31	1	61	39	91	65	17	37	29	56	21	65	93	72	34	1	51	44	76	17	91	31	43	7	31	26	90	85	50	88	21	85	24	99	54	9	58	12	92	19	9	76	93	55	80	94	74	100	6	92
36	59	36	4	26	96	71	1	7	20	90	44	42	11	68	80	22	3	83	88	4	74	62	50	76	15	71	13	27	7	17	9	60	82	66	49	28	64	99	84	66	30	31	55	60	91	95	73	98	6
79	99	19	32	13	75	29	76	18	53	56	59	46	10	98	14	29	16	77	30	52	1	84	19	89	89	54	18	86	90	15	6	44	85	9	42	58	65	21	71	32	59	93	41	50	11	88	44	62	45
93	32	59	6	53	63	20	5	69	14	36	87	39	93	2	92	95	36	46	85	20	1	42	98	90	16	90	75	33	65	96	51	49	81	80	49	95	98	22	36	21	84	63	98	24	76	15	31	89	62
22	4	88	2	23	92	16	57	5	76	43	86	81	64	86	93	54	72	18	23	47	18	7	32	1	24	59	100	54	7	19	14	90	86	21	18	46	82	19	18	65	37	89	35	10	10	80	5	18	48
27	63	41	79	53	92	65	97	98	47	88	33	57	64	20	8	84	9	57	37	60	25	99	26	57	94	90	94	22	61	48	81	92	49	48	27	8	70	1	51	73	93	7	83	92	79	96	46	50	96
33	15	30	71	63	73	57	55	75	9	14	27	67	13	37	45	86	53	25	1	23	13	14	1	99	11	53	4	1	49	13	81	97	18	67	67	17	10	61	90	22	33	7	45	38	25	56	53	63	25
15	98	49	75	36	71	56	31	56	46	66	8	1	65	96	58	70	67	85	17	76	70	26	99	43	38	72	94	4	4	6	5	25	41	29	53	50	98	84	30	51	74	55	83	19	78	14	27	77	85
22	70	65	78	41	72	2	73	43	92	71	19	86	21	42	56	100	51	40	47	58	9	79	69	49	64	82	86	97	41	93	39	98	57	93	46	6	21	28	57	57	58	48	74	80	12	60	77	8	12
67	27	78	27	79	27	18	41	29	88	69	50	42	79	10	40	58	9	27	26	82	77	33	14	26	4	56	60	35	20	52	53	19	31	40	19	93	10	1	79	17	10	13	70	86	3	43	95	72	79
1	36	92	95	4	32	4	45	74	69	85	57	54	97	36	62	74	43	51	47	88	20	18	7	41	59	7	34	36	66	81	83	86	77	64	36	15	73	48	45	49	19	31	72	17	72	50	82	5	97
45	19	74	81	25	49	28	25	9	21	88	18	34	70	96	50	42	24	92	75	22	18	58	37	86	90	6	6	53	43	59	85	98	43	30	40	50	8	78	21	32	65	27	60	12	43	19	35	2	20
93	82	23	63	86	86	2	47	74	46	75	49	47	9	61	77	25	21	27	82	68	90	72	91	7	52	99	66	5	9	100	89	73	73	89	12	63	28	32	32	59	11	79	4	24	73	70	30	66	89
97	11	54	71	95	6	47	14	26	2	50	65	62	6	88	5	14	75	65	20	34	73	94	45	84	80	27	58	74	57	47	2	86	20	56	28	39	91	62	87	97	100	42	17	68	69	61	27	16	99
19	47	48	93	78	21	67	70	55	18	17	57	17	82	6	92	78	16	78	71	68	88	81	65	55	73	75	9	47	70	20	5	26	46	13	5	16	48	55	77	41	37	21	64	61	87	41	46	25	37
47	93	51	67	84	9	83	52	56	86	57	43	45	65	25	29	80	8	91	36	59	2	41	2	37	89	3	49	18	3	5	61	7	8	69	45	33	27	45	28	35	26	32	4	84	42	82	46	55	70
27	6	39	6	88	14	1	45	7	100	82	85	54	98	14	57	27	23	18	46	11	76	56	75	99	58	92	57	29	39	72	99	74	5	5	49	82	59	71	71	23	15	19	70	82	7	96	100	36	35
26	72	4	88	70	31	45	26	56	41	86	45	82	32	7	45	28	69	6	91	60	42	80	46	30	27	10	73	24	7	84	72	63	56	14	58	96	67	34	46	5	53	63	60	93	93	69	14	18	58
94	59	40	97	19	95	2	80	80	59	1	1	42	43	45	69	81	15	18	13	83	27	45	76	1	20	83	86	93	11	81	23	72	65	66	49	69	95	44	49	56	94	55	20	87	21	52	36	28	12
73	33	78	37	75	94	25	22	66	27	46	13	82	37	94	55	38	32	92	71	81	61	43	84	34	97	66	51	72	6	18	30	40	17	65	12	37	52	68	69	14	28	25	81	35	91	17	71	55	80
76	28	56	76	37	52	23	36	72	23	82	46	67	47	23	78	9	21	80	89	31	76	67	47	71	48	34	46	53	24	23	47	34	97	1	4	4	77	63	16	42	99	72	84	5	18	90	47	58	95
18	17	25	36	7	72	34	41	22	61	23	82	93	31	27	23	96	66	20	99	67	56	92	86	76	67	11	99	83	96	15	21	58	2	52	68	27	16	95	100	98	75	98	34	100	74	79	70	24	4
99	14	63	54	69	78	93	82	41	20	43	81	32	72	97	24	82	81	60	11	44	76	40	49	64	78	17	3	93	86	67	6	66	96	76	14	5	76	5	8	15	4	79	48	51	77	70	68	11	68
15	49	64	5	4	8	65	5	53	62	18	69	71	43	37	5	91	50	41	80	74	87	96	3	87	89	56	86	31	35	6	32	35	61	1	40	75	47	99	42	54	75	67	6	98	5	7	54	42	14
76	63	32	83	67	9	36	91	35	58	9	81	70	6	99	60	62	90	20	49	79	25	63	58	10	66	89	78	63	26	65	33	88	38	22	54	34	44	62	93	66	39	63	58	53	89	77	31	100	42
82	78	55	1	93	23	92	66	55	32	38	76	66	68	2	59	27	52	62	51	14	79	83	72	54	60	19	29	47	50	73	18	64	80	28	26	26	49	28	23	13	1	20	30	51	27	42	25	80	83
69	30	7	99	1	91	95	54	35	89	34	30	91	61	46	39	38	26	53	7	50	89	20	47	30	25	37	92	11	12	42	43	11	90	96	31	53	37	80	26	71	37	97	77	87	77	61	74	47	88
15	70	4	43	93	31	8	93	45	68	5	89	85	92	63	45	36	89	100	17	44	89	71	47	85	93	91	77	91	36	77	78	68	84	7	81	54	37	94	27	21	75	94	84	77	65	32	54	30	48
91	90	53	30	9	11	88	65	29	94	15	48	42	67	5	70	67	68	80	92	50	14	4	69	98	23	69	60	81	60	18	22	85	23	62	32	18	23	5	58	53	38	80	22	41	12	5	73	18	39
94	98	78	23	40	41	28	60	21	95	23	49	12	98	55	52	72	27	62	64	2	8	57	48	72	62	13	42	72	15	52	21	85	89	89	54	81	42	3	83	58	4	45	64	47	75	89	70	47	6
53	93	88	96	77	70	84	16	47	2	4	81	4	85	69	89	88	61	97	16	41	65	83	88	1	50	54	35	21	88	67	54	64	55	80	57	96	50	57	87	66	98	18	10	60	10	80	35	56	13
51	57	14	92	99	94	91	42	43	33	77	10	60	41	100	2	3	17	44	28	49	23	62	37	25	95	71	65	54	59	76	36	62	99	3	51	35	26	11	45	59	6	5	2	42	27	13	51	27	53
45	74	51	63	43	54	61	78	79	89	20	85	86	64	45	12	35	22	67	10	98	57	12	77	66	55	36	87	3	97	38	80	85	70	9	62	69	72	16	17	86	46	72	42	64	25	56	67	75	23
22	15	58	20	94	60	7	62	23	59	41	54	55	66	30	4	27	17	87	74	21	70	93	23	18	98	92	27	69	45	32	52	87	56	1	17	7	45	58	6	60	77	52	99	84	83	33	18	69	24
72	28	70	2	12	98	89	48	62	96	94	100	44	1	62	59	39	44	3	89	27	96	82	18	55	72	53	80	69	61	33	26	19	18	34	42	10	38	50	67	51	60	7	72	63	99	14	9	32	2
62	37	9	95	59	16	29	46	13	47	56	29	69	16	98	28	40	86	14	86	21	21	73	6	45	9	33	41	23	40	1	13	30	94	60	61	65	49	39	87	55	24	14	76	45	76	54	60	39	73
85	87	27	28	21	100	65	95	17	8	32	86	87	98	68	74	95	53	94	11	48	12	70	66	34	70	36	31	73	14	55	64	11	35	62	52	51	89	100	30	37	14	11	23	50	76	80	35	100	49

